"","PctRespMA7Days","RespVisits","AdmissionDate","PctResp","AllVisits","PHU","phuname"
"2864","11.212121",17,2020-03-04,6.855,248,"NBPHU","North Bay Parry Sound District Health Unit"
"2865","12.313210",43,2020-03-05,19.111,225,"NBPHU","North Bay Parry Sound District Health Unit"
"2866","13.051251",38,2020-03-06,15.574,244,"NBPHU","North Bay Parry Sound District Health Unit"
"2867","12.492564",19,2020-03-07,9.453,201,"NBPHU","North Bay Parry Sound District Health Unit"
"2868","12.462731",32,2020-03-08,14.884,215,"NBPHU","North Bay Parry Sound District Health Unit"
"2869","13.181546",41,2020-03-09,15.018,273,"NBPHU","North Bay Parry Sound District Health Unit"
"2870","14.468085",48,2020-03-10,20.084,239,"NBPHU","North Bay Parry Sound District Health Unit"
"2871","16.024465",41,2020-03-11,17.227,238,"NBPHU","North Bay Parry Sound District Health Unit"
"2872","16.430769",48,2020-03-12,22.326,215,"NBPHU","North Bay Parry Sound District Health Unit"
"2873","16.951297",39,2020-03-13,19.5,200,"NBPHU","North Bay Parry Sound District Health Unit"
"2874","17.882505",28,2020-03-14,16.568,169,"NBPHU","North Bay Parry Sound District Health Unit"
"2875","18.871726",36,2020-03-15,23.226,155,"NBPHU","North Bay Parry Sound District Health Unit"
"2876","20.056697",43,2020-03-16,22.051,195,"NBPHU","North Bay Parry Sound District Health Unit"
"2877","20.132743",38,2020-03-17,20.652,184,"NBPHU","North Bay Parry Sound District Health Unit"
"2878","20.649652",35,2020-03-18,20,175,"NBPHU","North Bay Parry Sound District Health Unit"
"2879","19.808307",29,2020-03-19,16.667,174,"NBPHU","North Bay Parry Sound District Health Unit"
"2880","19.672131",31,2020-03-20,18.452,168,"NBPHU","North Bay Parry Sound District Health Unit"
"2881","9.803922",25,2019-09-23,9.804,255,"NWHU","Northwestern Health Unit"
"2882","8.333333",14,2019-09-24,6.573,213,"NWHU","Northwestern Health Unit"
"2883","8.368201",21,2019-09-25,8.434,249,"NWHU","Northwestern Health Unit"
"2884","8.157100",21,2019-09-26,7.609,276,"NWHU","Northwestern Health Unit"
"2885","7.753797",16,2019-09-27,6.202,258,"NWHU","Northwestern Health Unit"
"2886","7.692308",15,2019-09-28,7.317,205,"NWHU","Northwestern Health Unit"
"2887","7.863145",19,2019-09-29,9.048,210,"NWHU","Northwestern Health Unit"
"2888","7.865854",23,2019-09-30,10.044,229,"NWHU","Northwestern Health Unit"
"2889","7.836046",15,2019-10-01,6.466,232,"NWHU","Northwestern Health Unit"
"2890","7.761194",21,2019-10-02,7.925,265,"NWHU","Northwestern Health Unit"
"2891","7.454545",14,2019-10-03,5.578,251,"NWHU","Northwestern Health Unit"
"2892","7.659314",18,2019-10-04,7.5,240,"NWHU","Northwestern Health Unit"
"2893","7.683001",17,2019-10-05,7.522,226,"NWHU","Northwestern Health Unit"
"2894","7.350326",16,2019-10-06,6.557,244,"NWHU","Northwestern Health Unit"
"2895","6.939502",16,2019-10-07,7.018,228,"NWHU","Northwestern Health Unit"
"2896","7.151300",19,2019-10-08,7.983,238,"NWHU","Northwestern Health Unit"
"2897","6.662665",11,2019-10-09,4.603,239,"NWHU","Northwestern Health Unit"
"2898","7.164359",22,2019-10-10,8.943,246,"NWHU","Northwestern Health Unit"
"2899","7.582090",26,2019-10-11,10.236,254,"NWHU","Northwestern Health Unit"
"2900","7.387387",13,2019-10-12,6.019,216,"NWHU","Northwestern Health Unit"
"2901","7.558860",15,2019-10-13,7.772,193,"NWHU","Northwestern Health Unit"
"2902","7.470182",13,2019-10-14,6.28,207,"NWHU","Northwestern Health Unit"
"2903","7.826087",26,2019-10-15,10.196,255,"NWHU","Northwestern Health Unit"
"2904","8.867925",26,2019-10-16,11.872,219,"NWHU","Northwestern Health Unit"
"2905","8.587786",16,2019-10-17,7.018,228,"NWHU","Northwestern Health Unit"
"2906","8.670143",24,2019-10-18,11.111,216,"NWHU","Northwestern Health Unit"
"2907","8.753316",12,2019-10-19,6.316,190,"NWHU","Northwestern Health Unit"
"2908","8.858268",18,2019-10-20,8.612,209,"NWHU","Northwestern Health Unit"
"2909","9.850940",30,2019-10-21,13.274,226,"NWHU","Northwestern Health Unit"
"2910","9.441489",16,2019-10-22,7.407,216,"NWHU","Northwestern Health Unit"
"2911","8.903654",18,2019-10-23,8.182,220,"NWHU","Northwestern Health Unit"
"2912","8.922670",17,2019-10-24,7.203,236,"NWHU","Northwestern Health Unit"
"2913","8.197788",15,2019-10-25,6.25,240,"NWHU","Northwestern Health Unit"
"2914","8.059317",11,2019-10-26,5.392,204,"NWHU","Northwestern Health Unit"
"2915","7.918263",17,2019-10-27,7.589,224,"NWHU","Northwestern Health Unit"
"2916","7.276119",23,2019-10-28,8.582,268,"NWHU","Northwestern Health Unit"
"2917","7.706650",23,2019-10-29,10.599,217,"NWHU","Northwestern Health Unit"
"2918","7.393715",14,2019-10-30,5.983,234,"NWHU","Northwestern Health Unit"
"2919","6.760910",7,2019-10-31,2.917,240,"NWHU","Northwestern Health Unit"
"2920","6.843403",16,2019-11-01,6.809,235,"NWHU","Northwestern Health Unit"
"2921","7.055215",15,2019-11-02,7.075,212,"NWHU","Northwestern Health Unit"
"2922","6.946984",16,2019-11-03,6.809,235,"NWHU","Northwestern Health Unit"
"2923","6.966708",22,2019-11-04,8.835,249,"NWHU","Northwestern Health Unit"
"2924","6.528371",17,2019-11-05,7.265,234,"NWHU","Northwestern Health Unit"
"2925","6.354102",10,2019-11-06,4.63,216,"NWHU","Northwestern Health Unit"
"2926","6.779661",12,2019-11-07,5.66,212,"NWHU","Northwestern Health Unit"
"2927","6.909548",18,2019-11-08,7.692,234,"NWHU","Northwestern Health Unit"
"2928","6.728972",13,2019-11-09,5.778,225,"NWHU","Northwestern Health Unit"
"2929","6.771160",16,2019-11-10,7.111,225,"NWHU","Northwestern Health Unit"
"2930","6.500956",16,2019-11-11,7.175,223,"NWHU","Northwestern Health Unit"
"2931","6.234097",13,2019-11-12,5.485,237,"NWHU","Northwestern Health Unit"
"2932","6.632975",17,2019-11-13,7.489,227,"NWHU","Northwestern Health Unit"
"2933","6.553245",11,2019-11-14,5.093,216,"NWHU","Northwestern Health Unit"
"2934","6.345178",14,2019-11-15,6.278,223,"NWHU","Northwestern Health Unit"
"2935","6.628426",17,2019-11-16,7.798,218,"NWHU","Northwestern Health Unit"
"2936","6.575521",13,2019-11-17,6.771,192,"NWHU","Northwestern Health Unit"
"2937","6.221937",12,2019-11-18,4.878,246,"NWHU","Northwestern Health Unit"
"2938","6.496815",18,2019-11-19,7.258,248,"NWHU","Northwestern Health Unit"
"2939","6.530090",17,2019-11-20,7.763,219,"NWHU","Northwestern Health Unit"
"2940","6.770833",13,2019-11-21,6.842,190,"NWHU","Northwestern Health Unit"
"2941","6.807667",13,2019-11-22,6.5,200,"NWHU","Northwestern Health Unit"
"2942","6.990679",19,2019-11-23,9.179,207,"NWHU","Northwestern Health Unit"
"2943","6.889764",13,2019-11-24,6.075,214,"NWHU","Northwestern Health Unit"
"2944","7.409836",20,2019-11-25,8.097,247,"NWHU","Northwestern Health Unit"
"2945","7.641634",21,2019-11-26,8.714,241,"NWHU","Northwestern Health Unit"
"2946","7.513298",14,2019-11-27,6.829,205,"NWHU","Northwestern Health Unit"
"2947","7.467532",15,2019-11-28,6.637,226,"NWHU","Northwestern Health Unit"
"2948","7.317073",12,2019-11-29,5.505,218,"NWHU","Northwestern Health Unit"
"2949","6.781830",11,2019-11-30,5.189,212,"NWHU","Northwestern Health Unit"
"2950","6.858263",12,2019-12-01,6.593,182,"NWHU","Northwestern Health Unit"
"2951","6.188282",9,2019-12-02,3.83,235,"NWHU","Northwestern Health Unit"
"2952","5.644090",12,2019-12-03,5.263,228,"NWHU","Northwestern Health Unit"
"2953","5.661619",15,2019-12-04,6.881,218,"NWHU","Northwestern Health Unit"
"2954","5.639344",15,2019-12-05,6.466,232,"NWHU","Northwestern Health Unit"
"2955","5.928339",17,2019-12-06,7.456,228,"NWHU","Northwestern Health Unit"
"2956","6.172840",15,2019-12-07,6.944,216,"NWHU","Northwestern Health Unit"
"2957","6.354300",16,2019-12-08,7.96,201,"NWHU","Northwestern Health Unit"
"2958","7.006369",20,2019-12-09,8.097,247,"NWHU","Northwestern Health Unit"
"2959","7.512953",18,2019-12-10,8.911,202,"NWHU","Northwestern Health Unit"
"2960","7.474227",15,2019-12-11,6.637,226,"NWHU","Northwestern Health Unit"
"2961","7.692308",16,2019-12-12,7.96,201,"NWHU","Northwestern Health Unit"
"2962","7.625995",15,2019-12-13,6.977,215,"NWHU","Northwestern Health Unit"
"2963","7.526882",12,2019-12-14,6.122,196,"NWHU","Northwestern Health Unit"
"2964","7.315436",13,2019-12-15,6.404,203,"NWHU","Northwestern Health Unit"
"2965","7.340067",20,2019-12-16,8.264,242,"NWHU","Northwestern Health Unit"
"2966","7.205387",16,2019-12-17,7.921,202,"NWHU","Northwestern Health Unit"
"2967","7.265250",14,2019-12-18,7,200,"NWHU","Northwestern Health Unit"
"2968","7.526882",22,2019-12-19,9.565,230,"NWHU","Northwestern Health Unit"
"2969","7.975460",20,2019-12-20,10.309,194,"NWHU","Northwestern Health Unit"
"2970","8.470125",24,2019-12-21,9.524,252,"NWHU","Northwestern Health Unit"
"2971","9.447301",31,2019-12-22,13.136,236,"NWHU","Northwestern Health Unit"
"2972","10.056215",34,2019-12-23,11.847,287,"NWHU","Northwestern Health Unit"
"2973","10.742787",30,2019-12-24,13.043,230,"NWHU","Northwestern Health Unit"
"2974","11.559975",25,2019-12-25,13.889,180,"NWHU","Northwestern Health Unit"
"2975","12.608696",39,2019-12-26,16.883,231,"NWHU","Northwestern Health Unit"
"2976","13.198573",39,2019-12-27,14.662,266,"NWHU","Northwestern Health Unit"
"2977","13.587604",30,2019-12-28,12.097,248,"NWHU","Northwestern Health Unit"
"2978","12.773723",13,2019-12-29,6.436,202,"NWHU","Northwestern Health Unit"
"2979","12.929936",27,2019-12-30,12.676,213,"NWHU","Northwestern Health Unit"
"2980","12.151899",19,2019-12-31,7.917,240,"NWHU","Northwestern Health Unit"
"2981","11.725395",26,2020-01-01,10.569,246,"NWHU","Northwestern Health Unit"
"2982","12.124850",48,2020-01-02,19.124,251,"NWHU","Northwestern Health Unit"
"2983","12.205438",39,2020-01-03,15.294,255,"NWHU","Northwestern Health Unit"
"2984","12.785114",41,2020-01-04,15.83,259,"NWHU","Northwestern Health Unit"
"2985","13.660245",34,2020-01-05,13.655,249,"NWHU","Northwestern Health Unit"
"2986","13.841808",38,2020-01-06,14.074,270,"NWHU","Northwestern Health Unit"
"2987","14.269788",30,2020-01-07,11.364,264,"NWHU","Northwestern Health Unit"
"2988","14.374646",24,2020-01-08,10.959,219,"NWHU","Northwestern Health Unit"
"2989","13.413932",27,2020-01-09,12.217,221,"NWHU","Northwestern Health Unit"
"2990","12.914692",24,2020-01-10,11.65,206,"NWHU","Northwestern Health Unit"
"2991","12.387252",29,2020-01-11,12.393,234,"NWHU","Northwestern Health Unit"
"2992","12.406948",28,2020-01-12,14.141,198,"NWHU","Northwestern Health Unit"
"2993","11.598746",23,2020-01-13,9.091,253,"NWHU","Northwestern Health Unit"
"2994","11.391586",21,2020-01-14,9.813,214,"NWHU","Northwestern Health Unit"
"2995","12.025723",35,2020-01-15,15.284,229,"NWHU","Northwestern Health Unit"
"2996","12.524209",34,2020-01-16,15.814,215,"NWHU","Northwestern Health Unit"
"2997","13.392293",42,2020-01-17,17.5,240,"NWHU","Northwestern Health Unit"
"2998","13.208763",22,2020-01-18,10.837,203,"NWHU","Northwestern Health Unit"
"2999","13.817035",42,2020-01-19,18.182,231,"NWHU","Northwestern Health Unit"
"3000","13.827781",24,2020-01-20,9.266,259,"NWHU","Northwestern Health Unit"
"3001","14.312618",29,2020-01-21,13.426,216,"NWHU","Northwestern Health Unit"
"3002","13.560372",26,2020-01-22,10.359,251,"NWHU","Northwestern Health Unit"
"3003","12.515188",21,2020-01-23,8.537,246,"NWHU","Northwestern Health Unit"
"3004","11.732523",29,2020-01-24,12.134,239,"NWHU","Northwestern Health Unit"
"3005","11.648746",24,2020-01-25,10.345,232,"NWHU","Northwestern Health Unit"
"3006","11.299094",34,2020-01-26,16.038,212,"NWHU","Northwestern Health Unit"
"3007","11.728772",29,2020-01-27,12.033,241,"NWHU","Northwestern Health Unit"
"3008","11.878788",33,2020-01-28,14.41,229,"NWHU","Northwestern Health Unit"
"3009","11.797066",23,2020-01-29,9.705,237,"NWHU","Northwestern Health Unit"
"3010","12.219451",24,2020-01-30,11.215,214,"NWHU","Northwestern Health Unit"
"3011","11.753614",20,2020-01-31,8.85,226,"NWHU","Northwestern Health Unit"
"3012","11.850444",24,2020-02-01,10.959,219,"NWHU","Northwestern Health Unit"
"3013","11.596010",33,2020-02-02,13.866,238,"NWHU","Northwestern Health Unit"
"3014","11.240073",27,2020-02-03,9.854,274,"NWHU","Northwestern Health Unit"
"3015","10.989011",29,2020-02-04,12.609,230,"NWHU","Northwestern Health Unit"
"3016","10.747375",17,2020-02-05,7.798,218,"NWHU","Northwestern Health Unit"
"3017","11.050061",31,2020-02-06,13.305,233,"NWHU","Northwestern Health Unit"
"3018","11.050395",21,2020-02-07,8.936,235,"NWHU","Northwestern Health Unit"
"3019","11.178248",27,2020-02-08,11.894,227,"NWHU","Northwestern Health Unit"
"3020","11.030303",30,2020-02-09,12.876,233,"NWHU","Northwestern Health Unit"
"3021","11.056811",26,2020-02-10,9.962,261,"NWHU","Northwestern Health Unit"
"3022","10.411622",20,2020-02-11,8.163,245,"NWHU","Northwestern Health Unit"
"3023","10.532615",21,2020-02-12,8.861,237,"NWHU","Northwestern Health Unit"
"3024","10.205314",24,2020-02-13,11.009,218,"NWHU","Northwestern Health Unit"
"3025","9.728097",13,2020-02-14,5.556,234,"NWHU","Northwestern Health Unit"
"3026","9.814482",30,2020-02-15,12.346,243,"NWHU","Northwestern Health Unit"
"3027","9.766327",29,2020-02-16,12.554,231,"NWHU","Northwestern Health Unit"
"3028","10.157195",31,2020-02-17,12.602,246,"NWHU","Northwestern Health Unit"
"3029","10.071514",21,2020-02-18,7.807,269,"NWHU","Northwestern Health Unit"
"3030","10.979228",37,2020-02-19,15.164,244,"NWHU","Northwestern Health Unit"
"3031","10.814023",21,2020-02-20,9.722,216,"NWHU","Northwestern Health Unit"
"3032","11.515513",24,2020-02-21,10.573,227,"NWHU","Northwestern Health Unit"
"3033","11.536163",30,2020-02-22,12.5,240,"NWHU","Northwestern Health Unit"
"3034","11.563811",29,2020-02-23,12.775,227,"NWHU","Northwestern Health Unit"
"3035","11.111111",24,2020-02-24,9.562,251,"NWHU","Northwestern Health Unit"
"3036","11.301161",20,2020-02-25,8.621,232,"NWHU","Northwestern Health Unit"
"3037","11.241507",34,2020-02-26,15.044,226,"NWHU","Northwestern Health Unit"
"3038","11.526671",27,2020-02-27,11.842,228,"NWHU","Northwestern Health Unit"
"3039","11.204819",22,2020-02-28,8.594,256,"NWHU","Northwestern Health Unit"
"3040","10.452323",15,2020-02-29,6.944,216,"NWHU","Northwestern Health Unit"
"3041","10.140501",24,2020-03-01,10.526,228,"NWHU","Northwestern Health Unit"
"3042","10.073260",23,2020-03-02,9.127,252,"NWHU","Northwestern Health Unit"
"3043","10.072816",21,2020-03-03,8.678,242,"NWHU","Northwestern Health Unit"
"3044","9.257004",20,2020-03-04,9.091,220,"NWHU","Northwestern Health Unit"
"3045","9.085290",22,2020-03-05,10.784,204,"NWHU","Northwestern Health Unit"
"3046","9.451796",25,2020-03-06,11.111,225,"NWHU","Northwestern Health Unit"
"3047","9.650794",17,2020-03-07,8.333,204,"NWHU","Northwestern Health Unit"
"3048","9.536082",20,2020-03-08,9.756,205,"NWHU","Northwestern Health Unit"
"3049","9.161793",16,2020-03-09,6.695,239,"NWHU","Northwestern Health Unit"
"3050","9.267660",23,2020-03-10,9.35,246,"NWHU","Northwestern Health Unit"
"3051","9.318766",22,2020-03-11,9.442,233,"NWHU","Northwestern Health Unit"
"3052","9.800129",29,2020-03-12,14.573,199,"NWHU","Northwestern Health Unit"
"3053","10.070108",31,2020-03-13,12.757,243,"NWHU","Northwestern Health Unit"
"3054","10.315925",19,2020-03-14,10.215,186,"NWHU","Northwestern Health Unit"
"3055","10.498688",20,2020-03-15,11.236,178,"NWHU","Northwestern Health Unit"
"3056","10.966415",16,2020-03-16,9.195,174,"NWHU","Northwestern Health Unit"
"3057","10.753475",10,2020-03-17,6.494,154,"NWHU","Northwestern Health Unit"
"3058","11.076685",18,2020-03-18,11.465,157,"NWHU","Northwestern Health Unit"
"3059","10.378117",15,2020-03-19,9.934,151,"NWHU","Northwestern Health Unit"
"3060","9.745391",13,2020-03-20,9.353,139,"NWHU","Northwestern Health Unit"
"3061","3.834808",39,2019-09-23,3.835,1017,"COHU","City of Ottawa Health Unit"
"3062","3.565970",31,2019-09-24,3.277,946,"COHU","City of Ottawa Health Unit"
"3063","3.603919",33,2019-09-25,3.687,895,"COHU","City of Ottawa Health Unit"
"3064","3.477345",29,2019-09-26,3.092,938,"COHU","City of Ottawa Health Unit"
"3065","3.516204",34,2019-09-27,3.676,925,"COHU","City of Ottawa Health Unit"
"3066","3.719599",42,2019-09-28,4.822,871,"COHU","City of Ottawa Health Unit"
"3067","3.851530",40,2019-09-29,4.723,847,"COHU","City of Ottawa Health Unit"
"3068","3.853383",37,2019-09-30,3.846,962,"COHU","City of Ottawa Health Unit"
"3069","4.053417",43,2019-10-01,4.639,927,"COHU","City of Ottawa Health Unit"
"3070","3.923430",23,2019-10-02,2.703,851,"COHU","City of Ottawa Health Unit"
"3071","4.016643",32,2019-10-03,3.695,866,"COHU","City of Ottawa Health Unit"
"3072","4.010308",32,2019-10-04,3.616,885,"COHU","City of Ottawa Health Unit"
"3073","4.061489",44,2019-10-05,5.226,842,"COHU","City of Ottawa Health Unit"
"3074","4.213214",53,2019-10-06,5.681,933,"COHU","City of Ottawa Health Unit"
"3075","4.229607",39,2019-10-07,3.959,985,"COHU","City of Ottawa Health Unit"
"3076","4.054482",33,2019-10-08,3.466,952,"COHU","City of Ottawa Health Unit"
"3077","4.099399",26,2019-10-09,3.041,855,"COHU","City of Ottawa Health Unit"
"3078","4.160734",36,2019-10-10,4.143,869,"COHU","City of Ottawa Health Unit"
"3079","4.257676",38,2019-10-11,4.308,882,"COHU","City of Ottawa Health Unit"
"3080","4.181130",40,2019-10-12,4.64,862,"COHU","City of Ottawa Health Unit"
"3081","4.110027",45,2019-10-13,5.307,848,"COHU","City of Ottawa Health Unit"
"3082","4.671533",70,2019-10-14,7.804,897,"COHU","City of Ottawa Health Unit"
"3083","4.814040",44,2019-10-15,4.409,998,"COHU","City of Ottawa Health Unit"
"3084","5.040938",41,2019-10-16,4.696,873,"COHU","City of Ottawa Health Unit"
"3085","4.954810",29,2019-10-17,3.469,836,"COHU","City of Ottawa Health Unit"
"3086","4.894309",32,2019-10-18,3.828,836,"COHU","City of Ottawa Health Unit"
"3087","5.168466",55,2019-10-19,6.659,826,"COHU","City of Ottawa Health Unit"
"3088","5.131989",42,2019-10-20,5.042,833,"COHU","City of Ottawa Health Unit"
"3089","4.719284",47,2019-10-21,4.984,943,"COHU","City of Ottawa Health Unit"
"3090","4.803566",45,2019-10-22,4.94,911,"COHU","City of Ottawa Health Unit"
"3091","4.715900",38,2019-10-23,4.121,922,"COHU","City of Ottawa Health Unit"
"3092","4.927302",46,2019-10-24,5.005,919,"COHU","City of Ottawa Health Unit"
"3093","4.853745",29,2019-10-25,3.341,868,"COHU","City of Ottawa Health Unit"
"3094","4.714841",44,2019-10-26,5.67,776,"COHU","City of Ottawa Health Unit"
"3095","4.846527",51,2019-10-27,5.993,851,"COHU","City of Ottawa Health Unit"
"3096","4.610904",32,2019-10-28,3.426,934,"COHU","City of Ottawa Health Unit"
"3097","4.585967",43,2019-10-29,4.772,901,"COHU","City of Ottawa Health Unit"
"3098","4.642450",40,2019-10-30,4.494,890,"COHU","City of Ottawa Health Unit"
"3099","4.485050",31,2019-10-31,3.875,800,"COHU","City of Ottawa Health Unit"
"3100","4.625332",38,2019-11-01,4.318,880,"COHU","City of Ottawa Health Unit"
"3101","4.597701",45,2019-11-02,5.396,834,"COHU","City of Ottawa Health Unit"
"3102","4.486442",44,2019-11-03,5.201,846,"COHU","City of Ottawa Health Unit"
"3103","4.625226",41,2019-11-04,4.334,946,"COHU","City of Ottawa Health Unit"
"3104","4.595619",40,2019-11-05,4.571,875,"COHU","City of Ottawa Health Unit"
"3105","4.601887",39,2019-11-06,4.535,860,"COHU","City of Ottawa Health Unit"
"3106","4.533465",28,2019-11-07,3.394,825,"COHU","City of Ottawa Health Unit"
"3107","4.563362",41,2019-11-08,4.525,906,"COHU","City of Ottawa Health Unit"
"3108","4.789241",59,2019-11-09,7.032,839,"COHU","City of Ottawa Health Unit"
"3109","4.936646",52,2019-11-10,6.295,826,"COHU","City of Ottawa Health Unit"
"3110","5.178155",52,2019-11-11,5.943,875,"COHU","City of Ottawa Health Unit"
"3111","5.180481",39,2019-11-12,4.572,853,"COHU","City of Ottawa Health Unit"
"3112","5.041876",30,2019-11-13,3.546,846,"COHU","City of Ottawa Health Unit"
"3113","5.133743",36,2019-11-14,4.119,874,"COHU","City of Ottawa Health Unit"
"3114","5.164240",37,2019-11-15,4.666,793,"COHU","City of Ottawa Health Unit"
"3115","5.038168",51,2019-11-16,6.159,828,"COHU","City of Ottawa Health Unit"
"3116","5.116515",58,2019-11-17,6.8,853,"COHU","City of Ottawa Health Unit"
"3117","4.970080",48,2019-11-18,4.954,969,"COHU","City of Ottawa Health Unit"
"3118","4.841375",33,2019-11-19,3.712,889,"COHU","City of Ottawa Health Unit"
"3119","4.778325",28,2019-11-20,3.167,884,"COHU","City of Ottawa Health Unit"
"3120","4.888451",43,2019-11-21,4.886,880,"COHU","City of Ottawa Health Unit"
"3121","4.843121",40,2019-11-22,4.386,912,"COHU","City of Ottawa Health Unit"
"3122","4.723779",45,2019-11-23,5.245,858,"COHU","City of Ottawa Health Unit"
"3123","4.683504",56,2019-11-24,6.481,864,"COHU","City of Ottawa Health Unit"
"3124","4.727794",52,2019-11-25,5.226,995,"COHU","City of Ottawa Health Unit"
"3125","4.868379",43,2019-11-26,4.71,913,"COHU","City of Ottawa Health Unit"
"3126","4.880763",28,2019-11-27,3.226,868,"COHU","City of Ottawa Health Unit"
"3127","5.009542",51,2019-11-28,5.809,878,"COHU","City of Ottawa Health Unit"
"3128","5.058177",38,2019-11-29,4.68,812,"COHU","City of Ottawa Health Unit"
"3129","5.234921",54,2019-11-30,6.577,821,"COHU","City of Ottawa Health Unit"
"3130","5.345395",59,2019-12-01,7.44,793,"COHU","City of Ottawa Health Unit"
"3131","5.460581",56,2019-12-02,5.957,940,"COHU","City of Ottawa Health Unit"
"3132","5.719008",60,2019-12-03,6.397,938,"COHU","City of Ottawa Health Unit"
"3133","5.956679",45,2019-12-04,4.934,912,"COHU","City of Ottawa Health Unit"
"3134","6.022523",57,2019-12-05,6.257,911,"COHU","City of Ottawa Health Unit"
"3135","5.946817",38,2019-12-06,4.27,890,"COHU","City of Ottawa Health Unit"
"3136","5.825555",47,2019-12-07,5.663,830,"COHU","City of Ottawa Health Unit"
"3137","6.041865",78,2019-12-08,8.814,885,"COHU","City of Ottawa Health Unit"
"3138","6.135258",66,2019-12-09,6.554,1007,"COHU","City of Ottawa Health Unit"
"3139","6.141732",59,2019-12-10,6.448,915,"COHU","City of Ottawa Health Unit"
"3140","6.376949",60,2019-12-11,6.572,913,"COHU","City of Ottawa Health Unit"
"3141","6.269943",45,2019-12-12,5.435,828,"COHU","City of Ottawa Health Unit"
"3142","6.311068",39,2019-12-13,4.509,865,"COHU","City of Ottawa Health Unit"
"3143","6.511037",63,2019-12-14,7.127,884,"COHU","City of Ottawa Health Unit"
"3144","6.242018",59,2019-12-15,6.925,852,"COHU","City of Ottawa Health Unit"
"3145","6.398714",73,2019-12-16,7.58,963,"COHU","City of Ottawa Health Unit"
"3146","6.550008",69,2019-12-17,7.468,924,"COHU","City of Ottawa Health Unit"
"3147","6.375730",45,2019-12-18,5.307,848,"COHU","City of Ottawa Health Unit"
"3148","6.322307",40,2019-12-19,4.994,801,"COHU","City of Ottawa Health Unit"
"3149","6.499261",47,2019-12-20,5.725,821,"COHU","City of Ottawa Health Unit"
"3150","6.658937",69,2019-12-21,8.333,828,"COHU","City of Ottawa Health Unit"
"3151","6.871105",76,2019-12-22,8.324,913,"COHU","City of Ottawa Health Unit"
"3152","6.837330",76,2019-12-23,7.329,1037,"COHU","City of Ottawa Health Unit"
"3153","6.997372",73,2019-12-24,8.69,840,"COHU","City of Ottawa Health Unit"
"3154","7.868526",93,2019-12-25,11.862,784,"COHU","City of Ottawa Health Unit"
"3155","9.364978",150,2019-12-26,14.808,1013,"COHU","City of Ottawa Health Unit"
"3156","9.675919",87,2019-12-27,8.414,1034,"COHU","City of Ottawa Health Unit"
"3157","10.069549",111,2019-12-28,11.178,993,"COHU","City of Ottawa Health Unit"
"3158","10.140803",87,2019-12-29,8.923,975,"COHU","City of Ottawa Health Unit"
"3159","10.556065",90,2019-12-30,9.923,907,"COHU","City of Ottawa Health Unit"
"3160","10.561255",82,2019-12-31,8.894,922,"COHU","City of Ottawa Health Unit"
"3161","10.886263",130,2020-01-01,14.039,926,"COHU","City of Ottawa Health Unit"
"3162","9.909383",91,2020-01-02,8.387,1085,"COHU","City of Ottawa Health Unit"
"3163","9.617630",68,2020-01-03,6.513,1044,"COHU","City of Ottawa Health Unit"
"3164","9.526601",102,2020-01-04,10.581,964,"COHU","City of Ottawa Health Unit"
"3165","9.459459",74,2020-01-05,8.352,886,"COHU","City of Ottawa Health Unit"
"3166","9.192364",79,2020-01-06,8.037,983,"COHU","City of Ottawa Health Unit"
"3167","8.857604",60,2020-01-07,6.445,931,"COHU","City of Ottawa Health Unit"
"3168","7.583774",42,2020-01-08,4.61,911,"COHU","City of Ottawa Health Unit"
"3169","7.178861",45,2020-01-09,5.435,828,"COHU","City of Ottawa Health Unit"
"3170","7.196145",61,2020-01-10,6.552,931,"COHU","City of Ottawa Health Unit"
"3171","6.436671",42,2020-01-11,5.31,791,"COHU","City of Ottawa Health Unit"
"3172","6.107610",49,2020-01-12,6.02,814,"COHU","City of Ottawa Health Unit"
"3173","5.738507",53,2020-01-13,5.711,928,"COHU","City of Ottawa Health Unit"
"3174","5.658825",52,2020-01-14,5.936,876,"COHU","City of Ottawa Health Unit"
"3175","5.760561",43,2020-01-15,5.238,821,"COHU","City of Ottawa Health Unit"
"3176","5.762426",42,2020-01-16,5.426,774,"COHU","City of Ottawa Health Unit"
"3177","5.571848",42,2020-01-17,5.296,793,"COHU","City of Ottawa Health Unit"
"3178","5.739130",49,2020-01-18,6.586,744,"COHU","City of Ottawa Health Unit"
"3179","5.796335",48,2020-01-19,6.486,740,"COHU","City of Ottawa Health Unit"
"3180","5.860677",58,2020-01-20,6.099,951,"COHU","City of Ottawa Health Unit"
"3181","5.831723",50,2020-01-21,5.747,870,"COHU","City of Ottawa Health Unit"
"3182","5.879301",51,2020-01-22,5.598,911,"COHU","City of Ottawa Health Unit"
"3183","5.742440",40,2020-01-23,4.561,877,"COHU","City of Ottawa Health Unit"
"3184","5.712366",44,2020-01-24,5.122,859,"COHU","City of Ottawa Health Unit"
"3185","5.709516",51,2020-01-25,6.522,782,"COHU","City of Ottawa Health Unit"
"3186","6.061599",76,2020-01-26,8.899,854,"COHU","City of Ottawa Health Unit"
"3187","6.195848",67,2020-01-27,6.95,964,"COHU","City of Ottawa Health Unit"
"3188","6.244891",53,2020-01-28,6.092,870,"COHU","City of Ottawa Health Unit"
"3189","6.226384",48,2020-01-29,5.448,881,"COHU","City of Ottawa Health Unit"
