"","PctRespMA7Days","RespVisits","AllVisits","AdmissionDate","PctResp","Phu","PhuName","HUID","CutoffGreen","CutoffRed"
"2650",0.11715066,55,557,2020-01-30,0.09874,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2651",0.11688312,64,580,2020-01-31,0.11034,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2652",0.11799703,73,577,2020-02-01,0.12652,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2653",0.11163718,63,554,2020-02-02,0.11372,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2654",0.1086254,59,617,2020-02-03,0.09562,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2655",0.10609425,61,581,2020-02-04,0.10499,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2656",0.10329341,39,542,2020-02-05,0.07196,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2657",0.10326633,52,529,2020-02-06,0.0983,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2658",0.10107472,48,508,2020-02-07,0.09449,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2659",0.10371319,83,574,2020-02-08,0.1446,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2660",0.10687804,76,560,2020-02-09,0.13571,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2661",0.10823951,64,614,2020-02-10,0.10423,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2662",0.10489869,47,572,2020-02-11,0.08217,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2663",0.10716113,49,553,2020-02-12,0.08861,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2664",0.10665986,51,538,2020-02-13,0.0948,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2665",0.10630123,45,493,2020-02-14,0.09128,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2666",0.09850823,51,558,2020-02-15,0.0914,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2667",0.09609455,67,564,2020-02-16,0.11879,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2668",0.10116129,82,597,2020-02-17,0.13735,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2669",0.10473752,64,602,2020-02-18,0.10631,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2670",0.10311383,44,566,2020-02-19,0.07774,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2671",0.10114943,43,535,2020-02-20,0.08037,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2672",0.09954407,42,526,2020-02-21,0.07985,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2673",0.10152284,58,550,2020-02-22,0.10545,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2674",0.10088945,64,559,2020-02-23,0.11449,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2675",0.09564777,63,614,2020-02-24,0.10261,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2676",0.09352701,53,574,2020-02-25,0.09233,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2677",0.0950668,47,534,2020-02-26,0.08801,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2678",0.09829281,53,509,2020-02-27,0.10413,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2679",0.09912461,47,544,2020-02-28,0.0864,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2680",0.09632674,48,559,2020-02-29,0.08587,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2681",0.10049083,78,537,2020-03-01,0.14525,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2682",0.09699346,45,568,2020-03-02,0.07923,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2683",0.09852476,56,545,2020-03-03,0.10275,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2684",0.10441873,70,540,2020-03-04,0.12963,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2685",0.10413396,54,529,2020-03-05,0.10208,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2686",0.10643305,56,546,2020-03-06,0.10256,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2687",0.11152515,60,492,2020-03-07,0.12195,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2688",0.10997305,67,490,2020-03-08,0.13673,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2689",0.11687959,67,537,2020-03-09,0.12477,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2690",0.11449551,47,543,2020-03-10,0.08656,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2691",0.11228641,63,550,2020-03-11,0.11455,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2692",0.11625404,72,558,2020-03-12,0.12903,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2693",0.12882096,96,494,2020-03-13,0.19433,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2694",0.13519553,72,408,2020-03-14,0.17647,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2695",0.13650613,62,419,2020-03-15,0.14797,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2696",0.14058355,65,421,2020-03-16,0.15439,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2697",0.1475204,40,336,2020-03-17,0.11905,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2698",0.15210893,51,375,2020-03-18,0.136,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2699",0.15721925,55,352,2020-03-19,0.15625,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2700",0.14962121,50,329,2020-03-20,0.15198,"NPHU","Niagara Regional Area Health Unit","2246",10,18
"2701",0.11824324,35,296,2019-09-23,0.11824,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2702",0.11167513,31,295,2019-09-24,0.10508,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2703",0.10292398,22,264,2019-09-25,0.08333,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2704",0.1059246,30,259,2019-09-26,0.11583,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2705",0.09836066,20,289,2019-09-27,0.0692,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2706",0.10086634,25,213,2019-09-28,0.11737,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2707",0.10968432,42,253,2019-09-29,0.16601,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2708",0.10727763,29,282,2019-09-30,0.10284,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2709",0.10830527,25,222,2019-10-01,0.11261,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2710",0.11066049,20,208,2019-10-02,0.09615,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2711",0.10753945,23,244,2019-10-03,0.09426,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2712",0.1107056,18,222,2019-10-04,0.08108,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2713",0.10968137,22,201,2019-10-05,0.10945,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2714",0.09470405,15,226,2019-10-06,0.06637,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2715",0.08840487,15,238,2019-10-07,0.06303,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2716",0.08194622,15,223,2019-10-08,0.06726,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2717",0.07853072,16,225,2019-10-09,0.07111,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2718",0.07628205,18,225,2019-10-10,0.08,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2719",0.07407407,15,228,2019-10-11,0.06579,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2720",0.07340631,20,188,2019-10-12,0.10638,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2721",0.07682292,19,209,2019-10-13,0.09091,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2722",0.08664021,28,214,2019-10-14,0.13084,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2723",0.09192383,24,234,2019-10-15,0.10256,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2724",0.0984252,26,226,2019-10-16,0.11504,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2725",0.1,18,201,2019-10-17,0.08955,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2726",0.10512129,21,212,2019-10-18,0.09906,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2727",0.10033898,12,179,2019-10-19,0.06704,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2728",0.09775967,15,207,2019-10-20,0.07246,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2729",0.09054054,18,221,2019-10-21,0.08145,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2730",0.09060176,24,233,2019-10-22,0.103,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2731",0.08937368,19,168,2019-10-23,0.1131,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2732",0.09407666,26,215,2019-10-24,0.12093,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2733",0.09500693,23,219,2019-10-25,0.10502,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2734",0.09958791,20,193,2019-10-26,0.10363,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2735",0.10544452,23,202,2019-10-27,0.11386,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2736",0.11186441,30,245,2019-10-28,0.12245,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2737",0.11851852,19,108,2019-10-29,0.17593,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2738",0.12134831,21,153,2019-10-30,0.13725,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2739",0.11373708,18,234,2019-10-31,0.07692,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2740",0.10690909,16,240,2019-11-01,0.06667,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2741",0.10359712,17,208,2019-11-02,0.08173,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2742",0.09659091,15,220,2019-11-03,0.06818,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2743",0.09431345,30,279,2019-11-04,0.10753,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2744",0.08836618,22,239,2019-11-05,0.09205,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2745",0.08389058,20,225,2019-11-06,0.08889,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2746",0.09135201,30,231,2019-11-07,0.12987,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2747",0.09365559,21,253,2019-11-08,0.083,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2748",0.10067114,27,192,2019-11-09,0.14063,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2749",0.11165644,32,211,2019-11-10,0.15166,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2750",0.10837438,24,273,2019-11-11,0.08791,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2751",0.10844116,22,238,2019-11-12,0.09244,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2752",0.11391626,29,226,2019-11-13,0.12832,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2753",0.10822511,20,224,2019-11-14,0.08929,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2754",0.1123666,25,229,2019-11-15,0.10917,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2755",0.10689869,20,208,2019-11-16,0.09615,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2756",0.10091743,25,237,2019-11-17,0.10549,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2757",0.10336538,31,302,2019-11-18,0.10265,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2758",0.10603398,31,281,2019-11-19,0.11032,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2759",0.10233918,23,229,2019-11-20,0.10044,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2760",0.09774436,14,243,2019-11-21,0.05761,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2761",0.09283668,18,245,2019-11-22,0.07347,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2762",0.09710392,29,224,2019-11-23,0.12946,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2763",0.09662664,23,225,2019-11-24,0.10222,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2764",0.09421965,25,283,2019-11-25,0.08834,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2765",0.09417304,28,250,2019-11-26,0.112,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2766",0.10113028,33,211,2019-11-27,0.1564,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2767",0.10898204,26,232,2019-11-28,0.11207,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2768",0.10844817,17,244,2019-11-29,0.06967,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2769",0.10628019,24,211,2019-11-30,0.11374,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2770",0.10313631,18,227,2019-12-01,0.0793,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2771",0.09956976,16,252,2019-12-02,0.06349,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2772",0.09908815,29,268,2019-12-03,0.10821,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2773",0.09037212,23,259,2019-12-04,0.0888,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2774",0.0909621,29,254,2019-12-05,0.11417,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2775",0.09507042,23,233,2019-12-06,0.09871,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2776",0.09982487,33,220,2019-12-07,0.15,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2777",0.10712184,29,213,2019-12-08,0.13615,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2778",0.11713791,37,286,2019-12-09,0.12937,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2779",0.11558669,24,248,2019-12-10,0.09677,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2780",0.11588235,22,246,2019-12-11,0.08943,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2781",0.11150652,20,240,2019-12-12,0.08333,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2782",0.1124926,25,236,2019-12-13,0.10593,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2783",0.11242604,33,221,2019-12-14,0.14932,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2784",0.10781991,21,211,2019-12-15,0.09953,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2785",0.10885167,37,270,2019-12-16,0.13704,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2786",0.11262596,32,263,2019-12-17,0.12167,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2787",0.12336892,40,245,2019-12-18,0.16327,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2788",0.12410926,21,238,2019-12-19,0.08824,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2789",0.13521458,46,253,2019-12-20,0.18182,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2790",0.14563679,50,216,2019-12-21,0.23148,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2791",0.1566474,45,245,2019-12-22,0.18367,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2792",0.16101695,51,310,2019-12-23,0.16452,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2793",0.16900585,36,203,2019-12-24,0.17734,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2794",0.17789921,44,182,2019-12-25,0.24176,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2795",0.19678954,59,273,2019-12-26,0.21612,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2796",0.19653179,55,301,2019-12-27,0.18272,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2797",0.19472503,57,268,2019-12-28,0.21269,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2798",0.1957848,51,266,2019-12-29,0.19173,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2799",0.19764838,51,293,2019-12-30,0.17406,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2800",0.19093851,37,271,2019-12-31,0.13653,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2801",0.187791,53,261,2020-01-01,0.20307,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2802",0.17929293,51,320,2020-01-02,0.15938,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2803",0.17334669,46,317,2020-01-03,0.14511,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2804",0.17711443,67,282,2020-01-04,0.23759,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2805",0.17220844,42,271,2020-01-05,0.15498,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2806",0.16915423,44,288,2020-01-06,0.15278,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2807",0.17210682,45,283,2020-01-07,0.15901,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2808",0.16337611,36,265,2020-01-08,0.13585,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2809",0.15797468,32,269,2020-01-09,0.11896,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2810",0.15892673,42,280,2020-01-10,0.15,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2811",0.14592275,31,208,2020-01-11,0.14904,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2812",0.14521452,34,225,2020-01-12,0.15111,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2813",0.14861187,53,307,2020-01-13,0.17264,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2814",0.14566285,39,279,2020-01-14,0.13978,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2815",0.15276146,29,134,2020-01-15,0.21642,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2816",0.16148246,16,78,2020-01-16,0.20513,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2817",0.16265912,28,183,2020-01-17,0.15301,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2818",0.17019774,42,210,2020-01-18,0.2,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2819",0.18175439,52,234,2020-01-19,0.22222,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2820",0.18439716,54,292,2020-01-20,0.18493,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2821",0.18526466,38,267,2020-01-21,0.14232,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2822",0.18375242,55,287,2020-01-22,0.19164,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2823",0.17421603,31,249,2020-01-23,0.1245,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2824",0.17225951,36,249,2020-01-24,0.14458,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2825",0.16703297,38,242,2020-01-25,0.15702,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2826",0.1645708,49,243,2020-01-26,0.20165,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2827",0.16475096,54,290,2020-01-27,0.18621,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2828",0.17078528,48,261,2020-01-28,0.18391,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2829",0.16462054,39,258,2020-01-29,0.15116,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2830",0.17105263,48,281,2020-01-30,0.17082,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2831",0.17720829,49,259,2020-01-31,0.18919,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2832",0.17950108,44,252,2020-02-01,0.1746,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2833",0.18235611,57,258,2020-02-02,0.22093,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2834",0.17891892,46,281,2020-02-03,0.1637,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2835",0.17524116,44,277,2020-02-04,0.15884,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2836",0.17602592,38,244,2020-02-05,0.15574,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2837",0.17181572,39,274,2020-02-06,0.14234,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2838",0.16497054,40,281,2020-02-07,0.14235,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2839",0.16125541,34,233,2020-02-08,0.14592,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2840",0.16111708,59,272,2020-02-09,0.21691,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2841",0.15952252,40,262,2020-02-10,0.15267,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2842",0.15570175,34,258,2020-02-11,0.13178,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2843",0.1520436,33,255,2020-02-12,0.12941,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2844",0.15075377,30,230,2020-02-13,0.13043,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2845",0.15822785,45,228,2020-02-14,0.19737,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2846",0.16326531,39,210,2020-02-15,0.18571,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2847",0.14988152,32,245,2020-02-16,0.13061,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2848",0.1497294,36,237,2020-02-17,0.1519,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2849",0.1524801,34,228,2020-02-18,0.14912,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2850",0.15361077,35,256,2020-02-19,0.13672,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2851",0.16257669,44,226,2020-02-20,0.19469,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2852",0.15018315,26,236,2020-02-21,0.11017,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2853",0.14355528,28,209,2020-02-22,0.13397,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2854",0.14347557,29,225,2020-02-23,0.12889,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2855",0.13992762,36,278,2020-02-24,0.1295,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2856",0.13305489,25,246,2020-02-25,0.10163,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2857",0.13154689,28,222,2020-02-26,0.12613,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2858",0.11990111,22,202,2020-02-27,0.10891,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2859",0.11906231,25,239,2020-02-28,0.1046,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2860",0.11987578,28,198,2020-02-29,0.14141,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2861",0.12281796,33,219,2020-03-01,0.15068,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2862",0.11885501,30,281,2020-03-02,0.10676,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2863",0.12068966,30,263,2020-03-03,0.11407,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2864",0.11212121,17,248,2020-03-04,0.06855,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2865",0.1231321,43,225,2020-03-05,0.19111,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2866",0.13051251,38,244,2020-03-06,0.15574,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2867",0.12492564,19,201,2020-03-07,0.09453,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2868",0.12462731,32,215,2020-03-08,0.14884,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2869",0.13181546,41,273,2020-03-09,0.15018,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2870",0.14468085,48,239,2020-03-10,0.20084,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2871",0.16024465,41,238,2020-03-11,0.17227,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2872",0.16430769,48,215,2020-03-12,0.22326,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2873",0.16951297,39,200,2020-03-13,0.195,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2874",0.17882505,28,169,2020-03-14,0.16568,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2875",0.18871726,36,155,2020-03-15,0.23226,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2876",0.20056697,43,195,2020-03-16,0.22051,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2877",0.20132743,38,184,2020-03-17,0.20652,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2878",0.20649652,35,175,2020-03-18,0.2,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2879",0.19808307,29,174,2020-03-19,0.16667,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2880",0.19672131,31,168,2020-03-20,0.18452,"NBPHU","North Bay Parry Sound District Health Unit","2247",14,22
"2881",0.09803922,25,255,2019-09-23,0.09804,"NWHU","Northwestern Health Unit","2249",10,15
"2882",0.08333333,14,213,2019-09-24,0.06573,"NWHU","Northwestern Health Unit","2249",10,15
"2883",0.08368201,21,249,2019-09-25,0.08434,"NWHU","Northwestern Health Unit","2249",10,15
"2884",0.081571,21,276,2019-09-26,0.07609,"NWHU","Northwestern Health Unit","2249",10,15
"2885",0.07753797,16,258,2019-09-27,0.06202,"NWHU","Northwestern Health Unit","2249",10,15
"2886",0.07692308,15,205,2019-09-28,0.07317,"NWHU","Northwestern Health Unit","2249",10,15
"2887",0.07863145,19,210,2019-09-29,0.09048,"NWHU","Northwestern Health Unit","2249",10,15
"2888",0.07865854,23,229,2019-09-30,0.10044,"NWHU","Northwestern Health Unit","2249",10,15
"2889",0.07836046,15,232,2019-10-01,0.06466,"NWHU","Northwestern Health Unit","2249",10,15
"2890",0.07761194,21,265,2019-10-02,0.07925,"NWHU","Northwestern Health Unit","2249",10,15
"2891",0.07454545,14,251,2019-10-03,0.05578,"NWHU","Northwestern Health Unit","2249",10,15
"2892",0.07659314,18,240,2019-10-04,0.075,"NWHU","Northwestern Health Unit","2249",10,15
"2893",0.07683001,17,226,2019-10-05,0.07522,"NWHU","Northwestern Health Unit","2249",10,15
"2894",0.07350326,16,244,2019-10-06,0.06557,"NWHU","Northwestern Health Unit","2249",10,15
"2895",0.06939502,16,228,2019-10-07,0.07018,"NWHU","Northwestern Health Unit","2249",10,15
"2896",0.071513,19,238,2019-10-08,0.07983,"NWHU","Northwestern Health Unit","2249",10,15
"2897",0.06662665,11,239,2019-10-09,0.04603,"NWHU","Northwestern Health Unit","2249",10,15
"2898",0.07164359,22,246,2019-10-10,0.08943,"NWHU","Northwestern Health Unit","2249",10,15
